Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,627115,-,-,-,24.49,9.46,1,1083,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2019,11,18,7,30,10.4,0.08,0.177,0.68,52,172,72,0,-3,52,172,0,72,39.01,83.31,0.36,893,0.8,80,4.6000000000000005
2019,11,18,8,30,13.5,0.08,0.181,0.68,113,524,280,0,-3.2,113,524,0,280,31.32,71.37,0.36,893,0.9,87,5.300000000000001
2019,11,18,9,30,17.3,0.08,0.191,0.68,150,681,485,0,-3.1,150,681,0,485,24.62,60.51,0.36,893,0.9,102,5.2
2019,11,18,10,30,20.8,0.07,0.20600000000000002,0.68,177,751,645,0,-3.2,177,751,0,645,19.67,51.5,0.36,893,0.9,134,5
2019,11,18,11,30,23.3,0.07,0.225,0.68,198,774,741,0,-3.4000000000000004,198,774,0,741,16.69,45.49,0.36,892,0.9,166,5.7
2019,11,18,12,30,24.400000000000002,0.07,0.247,0.68,212,763,764,0,-3.3000000000000003,212,763,0,764,15.72,43.730000000000004,0.36,892,0.9,182,6.300000000000001
2019,11,18,13,30,24.700000000000003,0.07,0.269,0.68,219,723,715,0,-3.1,219,723,0,715,15.64,46.7,0.36,891,0.9,192,6.5
2019,11,18,14,30,24.400000000000002,0.09,0.29,0.68,211,647,595,0,-3,211,647,0,595,16.07,53.63,0.36,891,0.9,198,6.2
2019,11,18,15,30,23.700000000000003,0.09,0.306,0.68,184,517,417,8,-2.9000000000000004,282,245,7,392,16.86,63.22,0.36,891,0.9,203,5.5
2019,11,18,16,30,21.8,0.08,0.32,0.68,130,291,208,3,-2.8000000000000003,39,0,0,39,19.05,74.43,0.36,891,0.9,203,3.8000000000000003
2019,11,18,17,30,18.400000000000002,0.07,0.331,0.68,21,7,21,0,-2.6,21,7,0,21,23.89,86.52,0.36,891,0.9,194,2
2019,11,18,18,30,16.3,0.06,0.334,0.68,0,0,0,5,-2.6,0,0,0,0,27.3,99.54,0.36,891,0.9,182,1.8
2019,11,18,19,30,15.600000000000001,0.06,0.331,0.68,0,0,0,3,-2.5,0,0,0,0,28.66,112.77,0.36,892,1,174,2
2019,11,18,20,30,15,0.07,0.323,0.68,0,0,0,7,-2.5,0,0,0,0,29.86,126.24000000000001,0.36,892,1,172,2.3000000000000003
2019,11,18,21,30,14.5,0.07,0.313,0.68,0,0,0,5,-2.5,0,0,0,0,30.89,139.85,0.36,892,1,175,2.4000000000000004
2019,11,18,22,30,13.8,0.07,0.308,0.68,0,0,0,1,-2.5,0,0,0,0,32.31,153.49,0.36,892,1.1,180,2.2
2019,11,18,23,30,13.3,0.08,0.304,0.68,0,0,0,0,-2.5,0,0,0,0,33.27,166.82,0.36,892,1.1,188,1.8
2019,11,19,0,30,13.100000000000001,0.07,0.297,0.68,0,0,0,0,-2.6,0,0,0,0,33.5,174.54,0.36,892,1.1,203,1.5
2019,11,19,1,30,12.9,0.06,0.28700000000000003,0.68,0,0,0,0,-2.8000000000000003,0,0,0,0,33.55,163.5,0.36,892,1.1,223,1.3
2019,11,19,2,30,12.9,0.08,0.273,0.68,0,0,0,0,-3,0,0,0,0,33.03,150.02,0.36,892,1.1,231,1.1
2019,11,19,3,30,13.100000000000001,0.09,0.255,0.68,0,0,0,0,-3.2,0,0,0,0,32.17,136.38,0.36,891,1.1,227,0.8
2019,11,19,4,30,13,0.08,0.234,0.68,0,0,0,0,-3.3000000000000003,0,0,0,0,32.160000000000004,122.8,0.36,891,1.1,213,0.6000000000000001
2019,11,19,5,30,13,0.11,0.22,0.68,0,0,0,0,-3.3000000000000003,0,0,0,0,32.160000000000004,109.39,0.36,891,1.1,184,0.6000000000000001
2019,11,19,6,30,13.100000000000001,0.12,0.20800000000000002,0.68,0,0,0,0,-3.2,0,0,0,0,32.14,96.26,0.36,892,1.1,177,0.7000000000000001
2019,11,19,7,30,14.3,0.14,0.2,0.68,52,142,68,3,-3.1,65,6,7,65,29.92,83.46000000000001,0.36,892,1.1,174,0.7000000000000001
2019,11,19,8,30,17.3,0.16,0.195,0.68,115,502,274,0,-2.9000000000000004,115,502,0,274,24.990000000000002,71.55,0.36,893,1.1,181,1.1
2019,11,19,9,30,20.5,0.16,0.193,0.68,148,676,479,3,-2.8000000000000003,293,28,0,307,20.63,60.71,0.36,893,1.1,203,2.2
2019,11,19,10,30,23,0.18,0.194,0.68,169,763,641,0,-2.4000000000000004,169,763,0,641,18.21,51.730000000000004,0.36,893,1.1,218,3.8000000000000003
2019,11,19,11,30,24.6,0.19,0.195,0.68,180,804,741,3,-2.1,484,178,0,608,16.91,45.730000000000004,0.36,893,1.1,220,4.800000000000001
2019,11,19,12,30,25.200000000000003,0.2,0.202,0.68,186,808,767,0,-2,186,808,0,767,16.52,43.96,0.36,892,1.1,223,5.4
2019,11,19,13,30,25.3,0.2,0.20500000000000002,0.68,182,784,718,1,-1.9000000000000001,182,784,0,718,16.580000000000002,46.9,0.36,892,1.2000000000000002,224,5.4
2019,11,19,14,30,24.900000000000002,0.2,0.20600000000000002,0.68,169,731,601,3,-1.8,403,169,0,503,17.11,53.79,0.36,892,1.2000000000000002,224,5
2019,11,19,15,30,24.1,0.2,0.20800000000000002,0.68,145,622,425,8,-1.7000000000000002,179,11,0,184,18.05,63.34,0.36,892,1.3,219,4.2
2019,11,19,16,30,22.200000000000003,0.19,0.212,0.68,105,409,215,8,-1.6,157,200,7,210,20.43,74.52,0.36,892,1.4000000000000001,207,2.6
2019,11,19,17,30,19.8,0.21,0.219,0.68,25,31,27,7,-1.5,18,0,1,18,23.77,86.58,0.36,892,1.5,190,1.6
2019,11,19,18,30,18.6,0.22,0.223,0.68,0,0,0,7,-1.7000000000000002,0,0,0,0,25.23,99.58,0.36,892,1.6,181,1.7000000000000002
2019,11,19,19,30,18,0.22,0.221,0.68,0,0,0,7,-1.9000000000000001,0,0,0,0,25.8,112.8,0.36,893,1.6,177,1.7000000000000002
2019,11,19,20,30,17.400000000000002,0.22,0.215,0.68,0,0,0,8,-2.1,0,0,0,0,26.330000000000002,126.26,0.36,893,1.7000000000000002,173,1.5
2019,11,19,21,30,17,0.22,0.20600000000000002,0.68,0,0,0,7,-2.3000000000000003,0,0,1,0,26.66,139.86,0.36,893,1.7000000000000002,168,1.3
2019,11,19,22,30,16.8,0.23,0.192,0.68,0,0,0,7,-2.4000000000000004,0,0,0,0,26.77,153.5,0.36,893,1.8,160,1.2000000000000002
2019,11,19,23,30,16.6,0.22,0.17200000000000001,0.68,0,0,0,7,-2.5,0,0,0,0,26.93,166.87,0.36,893,2,155,1.1
2019,11,20,0,30,16.2,0.22,0.153,0.68,0,0,0,8,-2.5,0,0,0,0,27.66,174.78,0.36,893,2.1,173,1.1
2019,11,20,1,30,15.8,0.27,0.14300000000000002,0.68,0,0,0,7,-2,0,0,0,0,29.48,163.63,0.36,893,2.2,213,1.3
2019,11,20,2,30,15.3,0.39,0.132,0.68,0,0,0,7,-0.9,0,0,0,0,32.980000000000004,150.13,0.36,893,2.4000000000000004,223,1.6
2019,11,20,3,30,14.9,0.58,0.116,0.68,0,0,0,7,0.30000000000000004,0,0,0,0,36.800000000000004,136.49,0.36,892,2.5,227,1.3
2019,11,20,4,30,14.600000000000001,0.74,0.099,0.68,0,0,0,7,0.9,0,0,1,0,39.42,122.92,0.36,892,2.6,248,1
2019,11,20,5,30,14.5,0.85,0.1,0.68,0,0,0,8,1.1,0,0,0,0,40.160000000000004,109.52,0.36,893,2.7,271,0.9
2019,11,20,6,30,14.9,0.87,0.106,0.68,0,0,0,7,0.9,0,0,0,0,38.46,96.41,0.36,893,2.8000000000000003,275,0.9
2019,11,20,7,30,15.3,0.78,0.106,0.68,39,290,72,7,1.2000000000000002,10,0,1,10,38.33,83.62,0.36,894,2.9000000000000004,256,1.7000000000000002
2019,11,20,8,30,15.9,0.73,0.106,0.68,79,619,273,7,3,24,0,0,24,42.07,71.72,0.36,895,3,244,3.4000000000000004
2019,11,20,9,30,17,0.78,0.096,0.68,96,774,473,7,7.5,65,0,0,65,53.43,60.910000000000004,0.36,895,3,238,4.5
2019,11,20,10,30,18.7,0.9400000000000001,0.095,0.68,107,847,629,7,10.4,167,2,0,168,58.35,51.95,0.36,895,3,239,5.1000000000000005
2019,11,20,11,30,19.6,1.02,0.089,0.68,111,888,728,8,10.8,357,249,0,530,56.74,45.96,0.36,895,2.9000000000000004,243,4.800000000000001
2019,11,20,12,30,20.6,0.99,0.08700000000000001,0.68,112,900,757,8,10.600000000000001,350,335,0,590,52.800000000000004,44.19,0.36,894,2.8000000000000003,247,4.5
2019,11,20,13,30,21.6,0.91,0.092,0.68,112,881,711,8,10,64,0,1,64,47.46,47.1,0.36,893,2.8000000000000003,248,4.7
2019,11,20,14,30,21.900000000000002,0.8300000000000001,0.098,0.68,107,833,597,8,9,263,405,0,501,43.77,53.95,0.36,893,2.8000000000000003,249,4.7
2019,11,20,15,30,21.6,0.8,0.10300000000000001,0.68,95,745,427,8,8.4,180,26,0,192,42.61,63.46,0.36,893,2.8000000000000003,254,4.2
2019,11,20,16,30,20.6,0.81,0.10400000000000001,0.68,71,573,223,8,8.1,52,1,0,52,44.57,74.60000000000001,0.36,893,2.8000000000000003,260,2.9000000000000004
2019,11,20,17,30,19,0.81,0.10400000000000001,0.68,24,151,33,7,8.200000000000001,4,0,7,4,49.59,86.63,0.36,893,2.9000000000000004,262,1.9000000000000001
2019,11,20,18,30,18.1,0.79,0.112,0.68,0,0,0,8,8.700000000000001,0,0,0,0,54.050000000000004,99.62,0.36,894,2.9000000000000004,249,1.7000000000000002
2019,11,20,19,30,17.8,0.75,0.11900000000000001,0.68,0,0,0,8,9.1,0,0,0,0,56.82,112.82000000000001,0.36,894,2.9000000000000004,228,1.8
2019,11,20,20,30,17.6,0.7000000000000001,0.121,0.68,0,0,0,7,9.4,0,0,0,0,58.47,126.27,0.36,894,2.9000000000000004,211,1.7000000000000002
2019,11,20,21,30,17.3,0.63,0.126,0.68,0,0,0,7,9.5,0,0,0,0,60.33,139.87,0.36,894,2.8000000000000003,207,1.8
2019,11,20,22,30,17,0.59,0.13,0.68,0,0,0,7,9.8,0,0,0,0,62.59,153.51,0.36,894,2.8000000000000003,213,2
2019,11,20,23,30,16.6,0.58,0.126,0.68,0,0,0,6,10.200000000000001,0,0,0,0,65.83,166.91,0.36,894,2.8000000000000003,219,2.2
2019,11,21,0,30,16.2,0.6,0.115,0.68,0,0,0,7,10.5,0,0,0,0,68.76,175.01,0.36,894,2.7,226,2.1
2019,11,21,1,30,15.8,0.64,0.108,0.68,0,0,0,7,10.600000000000001,0,0,0,0,71.24,163.76,0.36,893,2.7,234,2
2019,11,21,2,30,15.5,0.7000000000000001,0.1,0.68,0,0,0,7,10.700000000000001,0,0,0,0,72.96000000000001,150.25,0.36,893,2.6,242,2
2019,11,21,3,30,15.200000000000001,0.78,0.09,0.68,0,0,0,7,10.700000000000001,0,0,0,0,74.46000000000001,136.61,0.36,893,2.5,247,1.8
2019,11,21,4,30,14.700000000000001,0.84,0.076,0.68,0,0,0,7,10.600000000000001,0,0,0,0,76.62,123.04,0.36,893,2.3000000000000003,252,1.5
2019,11,21,5,30,14,0.86,0.06,0.68,0,0,0,8,10.5,0,0,0,0,79.34,109.65,0.36,893,2,264,1.3
2019,11,21,6,30,13.700000000000001,0.86,0.051000000000000004,0.68,0,0,0,8,10.100000000000001,0,0,0,0,78.94,96.55,0.36,893,1.8,283,1.1
2019,11,21,7,30,14.8,0.8300000000000001,0.045,0.68,31,439,79,3,9.3,53,3,7,53,69.72,83.77,0.36,894,1.6,308,1
2019,11,21,8,30,17.7,0.78,0.043000000000000003,0.68,58,763,295,1,7.6000000000000005,58,763,0,295,51.57,71.9,0.36,894,1.4000000000000001,316,1.6
2019,11,21,9,30,21.1,0.73,0.042,0.68,73,893,505,0,3.8000000000000003,73,893,0,505,32.18,61.11,0.36,894,1.2000000000000002,268,2.4000000000000004
2019,11,21,10,30,23.3,0.7000000000000001,0.041,0.68,82,956,669,0,1.6,82,956,0,669,24,52.17,0.36,894,1.1,249,3.8000000000000003
2019,11,21,11,30,24.5,0.66,0.041,0.68,88,988,772,0,0.30000000000000004,88,988,0,772,20.27,46.19,0.36,894,1,244,4.4
2019,11,21,12,30,25.1,0.61,0.044,0.68,91,995,802,0,-1.3,91,995,0,802,17.46,44.410000000000004,0.36,893,0.9,243,4.800000000000001
2019,11,21,13,30,25.400000000000002,0.55,0.047,0.68,91,979,755,0,-2.7,91,979,0,755,15.51,47.29,0.36,893,0.9,243,4.9
2019,11,21,14,30,25.3,0.5,0.05,0.68,87,940,638,0,-3.5,87,940,0,638,14.66,54.09,0.36,892,0.9,244,4.7
2019,11,21,15,30,24.8,0.47000000000000003,0.053,0.68,77,863,461,0,-3.8000000000000003,77,863,0,461,14.82,63.56,0.36,892,0.9,245,4.1000000000000005
2019,11,21,16,30,23.3,0.45,0.055,0.68,59,701,245,0,-3.6,59,701,0,245,16.45,74.68,0.36,892,0.9,250,2.6
2019,11,21,17,30,20.8,0.46,0.055,0.68,22,249,37,0,-2.8000000000000003,22,249,0,37,20.23,86.69,0.36,892,1,271,0.8
2019,11,21,18,30,20,0.48,0.056,0.68,0,0,0,0,-2.9000000000000004,0,0,0,0,21.19,99.65,0.36,893,1.1,243,0.4
2019,11,21,19,30,18.8,0.48,0.058,0.68,0,0,0,0,-2.5,0,0,1,0,23.54,112.84,0.36,893,1.2000000000000002,71,0.8
2019,11,21,20,30,16.7,0.49,0.06,0.68,0,0,0,0,-1.7000000000000002,0,0,0,0,28.54,126.28,0.36,893,1.3,86,1.2000000000000002
2019,11,21,21,30,15.3,0.48,0.062,0.68,0,0,0,0,-0.8,0,0,0,0,33.25,139.87,0.36,893,1.5,92,1.4000000000000001
2019,11,21,22,30,14.600000000000001,0.47000000000000003,0.065,0.68,0,0,0,0,0.30000000000000004,0,0,0,0,37.68,153.51,0.36,893,1.5,96,1.6
2019,11,21,23,30,14,0.45,0.068,0.68,0,0,0,0,1.4000000000000001,0,0,0,0,42.300000000000004,166.94,0.36,893,1.6,101,1.7000000000000002
2019,11,22,0,30,13.5,0.44,0.07,0.68,0,0,0,0,2.1,0,0,0,0,45.97,175.24,0.36,893,1.5,106,1.8
2019,11,22,1,30,13.100000000000001,0.43,0.073,0.68,0,0,0,0,2.7,0,0,0,0,49.33,163.89000000000001,0.36,893,1.5,111,1.9000000000000001
2019,11,22,2,30,12.8,0.44,0.075,0.68,0,0,0,0,3.4000000000000004,0,0,0,0,52.63,150.36,0.36,892,1.6,117,2
2019,11,22,3,30,12.5,0.44,0.079,0.68,0,0,0,0,3.9000000000000004,0,0,0,0,55.83,136.72,0.36,892,1.6,123,2.1
2019,11,22,4,30,12.4,0.43,0.084,0.68,0,0,0,0,4.2,0,0,0,0,57.14,123.16,0.36,892,1.7000000000000002,133,2.2
2019,11,22,5,30,12.3,0.42,0.092,0.68,0,0,0,0,4.1000000000000005,0,0,0,0,57.13,109.78,0.36,893,1.7000000000000002,144,2.3000000000000003
2019,11,22,6,30,12.5,0.42,0.101,0.68,0,0,0,0,3.8000000000000003,0,0,0,0,55.47,96.69,0.36,893,1.7000000000000002,156,2.4000000000000004
2019,11,22,7,30,14.4,0.41000000000000003,0.106,0.68,40,269,68,1,3.5,40,269,0,68,47.94,83.93,0.36,893,1.7000000000000002,170,3.1
2019,11,22,8,30,17.400000000000002,0.39,0.106,0.68,82,630,275,0,3.2,82,630,0,275,38.68,72.08,0.36,894,1.6,180,4.5
2019,11,22,9,30,19.8,0.38,0.10400000000000001,0.68,104,785,481,0,2.9000000000000004,104,785,0,481,32.62,61.300000000000004,0.36,894,1.5,194,5.1000000000000005
2019,11,22,10,30,22,0.4,0.099,0.68,114,865,642,0,2,114,865,0,642,26.69,52.38,0.36,894,1.5,211,5.800000000000001
2019,11,22,11,30,23.8,0.42,0.092,0.68,117,910,745,0,0.6000000000000001,117,910,0,745,21.7,46.42,0.36,894,1.4000000000000001,224,6.6000000000000005
2019,11,22,12,30,25.1,0.44,0.084,0.68,115,928,775,0,0.2,115,928,0,775,19.47,44.62,0.36,893,1.4000000000000001,230,6.800000000000001
2019,11,22,13,30,26.1,0.47000000000000003,0.078,0.68,108,922,732,0,0.7000000000000001,108,922,0,732,19.04,47.47,0.36,892,1.4000000000000001,234,6.9
2019,11,22,14,30,26.6,0.49,0.08,0.68,101,879,615,0,1.4000000000000001,101,879,0,615,19.5,54.230000000000004,0.36,891,1.5,237,7
2019,11,22,15,30,26.6,0.5,0.085,0.68,89,789,439,0,2.1,89,789,0,439,20.42,63.660000000000004,0.36,891,1.6,241,6.800000000000001
2019,11,22,16,30,25.200000000000003,0.51,0.091,0.68,68,605,227,0,2.4000000000000004,68,605,0,227,22.7,74.75,0.36,891,1.7000000000000002,247,5.5
2019,11,22,17,30,22.1,0.5,0.094,0.68,23,153,32,0,2.3000000000000003,23,153,0,32,27.14,86.73,0.36,891,1.7000000000000002,256,3.2
2019,11,22,18,30,19.700000000000003,0.5,0.096,0.68,0,0,0,0,1.2000000000000002,0,0,0,0,28.990000000000002,99.68,0.36,892,1.7000000000000002,270,2.3000000000000003
2019,11,22,19,30,18.3,0.5,0.094,0.68,0,0,0,0,-1.4000000000000001,0,0,0,0,26.37,112.85000000000001,0.36,893,1.6,285,1.9000000000000001
2019,11,22,20,30,17,0.49,0.089,0.68,0,0,0,0,-4.2,0,0,0,0,23.150000000000002,126.28,0.36,893,1.4000000000000001,297,1.7000000000000002
2019,11,22,21,30,15.8,0.49,0.083,0.68,0,0,0,0,-6.6000000000000005,0,0,0,0,20.79,139.86,0.36,894,1.3,308,1.5
2019,11,22,22,30,14.9,0.5,0.076,0.68,0,0,0,0,-8.8,0,0,0,0,18.62,153.51,0.36,894,1.3,315,1.4000000000000001
2019,11,22,23,30,14.600000000000001,0.53,0.07,0.68,0,0,0,0,-10.5,0,0,0,0,16.64,166.96,0.36,894,1.2000000000000002,318,1.3
2019,11,23,0,30,14.3,0.5700000000000001,0.067,0.68,0,0,0,0,-11.3,0,0,0,0,15.870000000000001,175.46,0.36,893,1.2000000000000002,317,1.2000000000000002
2019,11,23,1,30,13.8,0.58,0.064,0.68,0,0,0,0,-11.8,0,0,0,0,15.73,164.02,0.36,893,1.2000000000000002,315,1.3
2019,11,23,2,30,13.3,0.58,0.061,0.68,0,0,0,0,-12.200000000000001,0,0,0,0,15.76,150.47,0.36,893,1.1,313,1.3
2019,11,23,3,30,12.8,0.59,0.058,0.68,0,0,0,0,-12.5,0,0,0,0,15.950000000000001,136.84,0.36,892,1.1,314,1.4000000000000001
2019,11,23,4,30,12.3,0.6,0.054,0.68,0,0,0,0,-12.600000000000001,0,0,0,0,16.26,123.28,0.36,892,1,317,1.4000000000000001
2019,11,23,5,30,12,0.61,0.05,0.68,0,0,0,0,-12.700000000000001,0,0,0,0,16.5,109.91,0.36,893,0.9,322,1.4000000000000001
2019,11,23,6,30,12.3,0.62,0.046,0.68,0,0,0,0,-12.700000000000001,0,0,0,0,16.15,96.83,0.36,893,0.9,327,1.3
2019,11,23,7,30,14,0.62,0.043000000000000003,0.68,31,449,77,1,-12.200000000000001,31,449,0,77,15.07,84.08,0.36,894,0.8,330,1.1
2019,11,23,8,30,17.400000000000002,0.62,0.041,0.68,58,789,299,0,-11.700000000000001,58,789,0,299,12.6,72.25,0.36,894,0.7000000000000001,317,1
2019,11,23,9,30,20.3,0.62,0.04,0.68,73,915,510,0,-12.5,73,915,0,510,9.85,61.5,0.36,894,0.7000000000000001,279,1.6
2019,11,23,10,30,23,0.62,0.039,0.68,82,975,674,0,-12.3,82,975,0,674,8.540000000000001,52.6,0.36,894,0.7000000000000001,257,3.5
2019,11,23,11,30,24.3,0.61,0.038,0.68,86,1004,776,0,-11.700000000000001,86,1004,0,776,8.27,46.64,0.36,894,0.7000000000000001,251,4.6000000000000005
2019,11,23,12,30,25,0.58,0.039,0.68,89,1010,805,0,-11.200000000000001,89,1010,0,805,8.23,44.83,0.36,893,0.7000000000000001,246,5.4
2019,11,23,13,30,25.3,0.53,0.04,0.68,87,997,759,0,-10.700000000000001,87,997,0,759,8.46,47.65,0.36,892,0.7000000000000001,243,5.7
2019,11,23,14,30,25.200000000000003,0.49,0.041,0.68,82,961,642,0,-10.200000000000001,82,961,0,642,8.84,54.36,0.36,892,0.7000000000000001,241,5.5
2019,11,23,15,30,24.700000000000003,0.49,0.041,0.68,71,892,466,0,-9.700000000000001,71,892,0,466,9.47,63.76,0.36,891,0.7000000000000001,237,4.6000000000000005
2019,11,23,16,30,23.1,0.53,0.041,0.68,54,743,249,0,-8.4,54,743,0,249,11.48,74.81,0.36,891,0.7000000000000001,230,2.9000000000000004
2019,11,23,17,30,20.3,0.58,0.04,0.68,21,304,38,0,-7,21,304,0,38,15.19,86.77,0.36,891,0.8,218,1.4000000000000001
2019,11,23,18,30,19.1,0.61,0.039,0.68,0,0,0,0,-6.300000000000001,0,0,0,0,17.32,99.7,0.36,891,0.9,209,1.3
2019,11,23,19,30,18.2,0.6,0.041,0.68,0,0,0,0,-5.300000000000001,0,0,0,0,19.77,112.86,0.36,892,1,210,1.4000000000000001
2019,11,23,20,30,17.2,0.5700000000000001,0.045,0.68,0,0,0,0,-4.2,0,0,0,0,22.81,126.27,0.36,892,1,217,1.7000000000000002
2019,11,23,21,30,16.2,0.53,0.05,0.68,0,0,0,0,-3.3000000000000003,0,0,0,0,25.990000000000002,139.85,0.36,893,1.1,225,1.9000000000000001
2019,11,23,22,30,15.3,0.49,0.053,0.68,0,0,0,0,-2.9000000000000004,0,0,1,0,28.44,153.5,0.36,893,1.1,234,1.9000000000000001
2019,11,23,23,30,14.600000000000001,0.48,0.051000000000000004,0.68,0,0,0,0,-3.2,0,0,0,0,29.22,166.98,0.36,893,1,245,1.7000000000000002
2019,11,24,0,30,14,0.51,0.045,0.68,0,0,0,0,-4.4,0,0,0,0,27.69,175.68,0.36,893,0.8,262,1.6
2019,11,24,1,30,13.3,0.56,0.038,0.68,0,0,0,0,-6.4,0,0,1,0,24.82,164.14000000000001,0.36,893,0.7000000000000001,280,1.6
2019,11,24,2,30,12.5,0.59,0.034,0.68,0,0,0,0,-8.6,0,0,1,0,22.18,150.59,0.36,892,0.7000000000000001,294,1.6
2019,11,24,3,30,11.700000000000001,0.58,0.034,0.68,0,0,0,0,-10.100000000000001,0,0,0,0,20.75,136.95000000000002,0.36,893,0.7000000000000001,306,1.7000000000000002
2019,11,24,4,30,11.200000000000001,0.56,0.035,0.68,0,0,0,0,-10.700000000000001,0,0,0,0,20.43,123.41,0.36,893,0.6000000000000001,311,1.7000000000000002
2019,11,24,5,30,11,0.55,0.035,0.68,0,0,0,0,-10.700000000000001,0,0,0,0,20.77,110.04,0.36,893,0.6000000000000001,312,1.7000000000000002
2019,11,24,6,30,11.100000000000001,0.56,0.036000000000000004,0.68,0,0,0,0,-10.5,0,0,0,0,20.93,96.98,0.36,893,0.6000000000000001,311,1.6
2019,11,24,7,30,13,0.56,0.036000000000000004,0.68,30,473,78,0,-10.100000000000001,30,473,0,78,19.09,84.24,0.36,894,0.6000000000000001,309,1.6
2019,11,24,8,30,17.3,0.55,0.035,0.68,56,805,300,0,-9.8,56,805,0,300,14.82,72.42,0.36,894,0.6000000000000001,304,2.1
2019,11,24,9,30,20.400000000000002,0.53,0.036000000000000004,0.68,72,926,511,0,-10.200000000000001,72,926,0,511,11.82,61.690000000000005,0.36,895,0.6000000000000001,294,2.8000000000000003
2019,11,24,10,30,23.3,0.52,0.037,0.68,81,976,671,0,-11,81,976,0,671,9.24,52.81,0.36,895,0.7000000000000001,273,4.2
2019,11,24,11,30,24.900000000000002,0.5,0.039,0.68,88,1001,773,0,-10.4,88,1001,0,773,8.83,46.86,0.36,894,0.7000000000000001,260,5.4
2019,11,24,12,30,25.6,0.48,0.041,0.68,91,1006,801,0,-8.9,91,1006,1,801,9.5,45.04,0.36,894,0.7000000000000001,252,6.2
2019,11,24,13,30,25.900000000000002,0.45,0.044,0.68,90,991,756,0,-7.800000000000001,90,991,0,756,10.200000000000001,47.81,0.36,893,0.7000000000000001,248,6.4
2019,11,24,14,30,26,0.42,0.048,0.68,87,950,639,0,-7,87,950,0,639,10.77,54.49,0.36,893,0.7000000000000001,247,6.1000000000000005
2019,11,24,15,30,25.6,0.41000000000000003,0.052000000000000005,0.68,77,866,459,0,-6.300000000000001,77,866,0,459,11.66,63.85,0.36,892,0.8,250,5.1000000000000005
2019,11,24,16,30,23.900000000000002,0.41000000000000003,0.056,0.68,60,694,241,0,-5.4,60,694,0,241,13.81,74.87,0.36,892,0.9,256,3.2
2019,11,24,17,30,20.400000000000002,0.41000000000000003,0.057,0.68,22,232,35,0,-4.800000000000001,22,232,0,35,17.92,86.8,0.36,892,1,268,1.5
2019,11,24,18,30,18.5,0.4,0.058,0.68,0,0,0,0,-5.1000000000000005,0,0,0,0,19.68,99.72,0.36,892,1,284,1.4000000000000001
2019,11,24,19,30,17.2,0.4,0.058,0.68,0,0,0,0,-5.7,0,0,0,0,20.37,112.86,0.36,893,1,301,1.4000000000000001
2019,11,24,20,30,15.8,0.39,0.058,0.68,0,0,0,0,-6.6000000000000005,0,0,0,0,20.92,126.27,0.36,893,0.9,317,1.5
2019,11,24,21,30,14.700000000000001,0.39,0.056,0.68,0,0,0,0,-7.4,0,0,0,0,21.06,139.84,0.36,894,0.9,328,1.6
2019,11,24,22,30,13.9,0.4,0.054,0.68,0,0,0,0,-8.1,0,0,0,0,20.97,153.48,0.36,894,0.8,336,1.6
2019,11,24,23,30,13.4,0.4,0.051000000000000004,0.68,0,0,0,0,-8.6,0,0,0,0,20.8,166.99,0.36,894,0.8,341,1.6
2019,11,25,0,30,12.9,0.41000000000000003,0.048,0.68,0,0,0,0,-8.9,0,0,0,0,21.04,175.89000000000001,0.36,894,0.8,343,1.6
2019,11,25,1,30,12.5,0.43,0.046,0.68,0,0,0,0,-8.9,0,0,0,0,21.56,164.27,0.36,893,0.7000000000000001,341,1.6
2019,11,25,2,30,12,0.45,0.044,0.68,0,0,0,0,-8.8,0,0,0,0,22.57,150.70000000000002,0.36,893,0.7000000000000001,337,1.6
2019,11,25,3,30,11.600000000000001,0.47000000000000003,0.042,0.68,0,0,0,0,-8.5,0,0,0,0,23.64,137.07,0.36,893,0.7000000000000001,334,1.6
